league_id,fixture_id,coach_id,coach_name,formation,team_id,startingXI,substitutes
39,868038,2424,R. De Zerbi,3-4-2-1,18959,18959-Robert Sánchez-1-G|537-J. Veltman-34-D|18963-L. Dunk-5-D|19265-A. Webster-4-D|18973-S. March-7-M|6716-A. Mac Allister-10-M|116117-M. Caicedo-25-M|46731-P. Estupiñán-30-M|18970-P. Groß-13-F|1946-L. Trossard-11-F|1469-D. Welbeck-18-F,106835-K. Mitoma-22-M|295-A. Lallana-14-M|138815-T. Lamptey-2-D|130423-B. Gilmour-27-M|152953-L. Colwill-6-D|280672-E. Turns-43-D|202086-J. Sarmiento-19-F|18960-J. Steele-23-G|26475-D. Undav-21-F
39,868038,2425,A. Conte,3-5-2,159,159-H. Lloris-1-G|30776-C. Romero-17-D|175-E. Dier-15-D|164-B. Davies-33-D|18742-M. Doherty-2-M|863-R. Bentancur-30-M|18968-Y. Bissouma-38-M|2735-P. Højbjerg-5-M|19032-R. Sessegnon-19-M|186-Son Heung-Min-7-F|184-H. Kane-10-F,2413-Richarlison-9-F|207-I. Perišić-14-M|180-O. Skipp-4-M|168-D. Sánchez-6-D|133-C. Lenglet-34-D|237129-P. Sarr-29-M|2061-Bryan Gil-11-F|18932-F. Forster-20-G|19235-D. Spence-24-D
39,868040,28,P. Vieira,4-3-3,18835,18835-Guaita-13-G|18847-J. Ward-2-D|2729-J. Andersen-16-D|67971-M. Guéhi-6-D|18843-J. Schlupp-15-D|19617-M. Olise-7-M|3339-C. Doucouré-28-M|19586-E. Eze-10-M|3428-J. Ayew-9-F|1135-O. Édouard-22-F|3247-W. Zaha-11-F,18852-L. Milivojević-4-M|182201-T. Mitchell-3-D|18806-W. Hughes-19-M|25927-J. Mateta-14-F|266203-J. Gordon-45-F|19143-S. Johnstone-21-G|18844-J. Tomkins-5-D|328808-M. Ebiowei-23-M|18853-J. Riedewald-44-M
39,868040,1914,J. Marsch,4-2-3-1,20619,20619-I. Meslier-1-G|533-R. Kristensen-25-D|26238-R. Koch-5-D|19118-L. Cooper-6-D|64003-P. Struijk-21-D|1150-T. Adams-12-M|47341-Marc Roca-8-M|50739-B. Aaronson-7-M|935-Rodrigo-19-M|19128-J. Harrison-11-M|19134-P. Bamford-9-F,37724-C. Summerville-10-M|3008-M. Klich-43-M|19569-J. Gelhardt-30-F|19116-L. Ayling-2-D|162128-W. Gnonto-29-F|39105-K. Klaesson-13-G|47302-Diego Llorente-14-D|153400-S. Greenwood-42-F|282124-D. Gyabi-18-M
39,868045,5662,D. Moyes,4-2-3-1,2997,2997-Ł. Fabiański-1-G|261-T. Kehrer-24-D|19147-C. Dawson-15-D|2726-K. Zouma-4-D|18813-A. Cresswell-3-D|1243-T. Souček-28-M|2937-D. Rice-41-M|19428-J. Bowen-20-M|1646-Lucas Paquetá-11-M|1697-Pablo Fornals-8-M|30544-G. Scamacca-7-F,18819-M. Antonio-9-F|2284-Emerson-33-D|19733-F. Downes-12-M|19361-S. Benrahma-22-F|1231-V. Coufal-5-D|2473-M. Lanzini-10-M|253-A. Aréola-13-G|18817-A. Ogbonna-21-D|18823-B. Johnson-2-D
39,868045,10,Marco Silva,4-2-3-1,1438,1438-B. Leno-17-G|19004-B. De Cordova-Reid-14-D|19145-T. Adarabioyo-4-D|19023-T. Ream-13-D|19549-A. Robinson-33-D|19480-H. Reed-6-M|41104-João Palhinha-26-M|19329-D. James-21-M|899-Andreas Pereira-18-M|19027-N. Kebano-7-M|104-Carlos Vinícius-30-F,19025-T. Cairney-10-M|19221-H. Wilson-8-M|19393-J. Onomah-25-M|18962-S. Duffy-5-D|946-K. Mbabu-27-D|359386-M. Godo-47-F|284475-L. Harris-38-M|19657-M. Rodák-1-G|18814-I. Diop-31-D
39,868037,7248,Mikel Arteta,4-3-3,20355,20355-A. Ramsdale-1-G|19959-B. White-4-D|22090-W. Saliba-12-D|22224-Gabriel Magalhães-6-D|2597-T. Tomiyasu-18-D|37127-M. Ødegaard-8-M|49-T. Partey-5-M|1464-G. Xhaka-34-M|1460-B. Saka-7-F|643-Gabriel Jesus-9-F|127769-Gabriel Martinelli-11-F,1117-K. Tierney-3-D|41725-Fábio Vieira-21-M|1468-E. Nketiah-14-F|190-Cédric Soares-17-D|50999-M. Turner-30-G|311520-Marquinhos-27-F|1427-A. Lokonga-23-M|727-R. Nelson-24-F|1440-R. Holding-16-D
39,868037,1,J. Klopp,4-2-3-1,280,280-Alisson-1-G|283-T. Alexander-Arnold-66-D|286-J. Matip-32-D|290-V. van Dijk-4-D|1600-K. Tsimikas-21-D|292-J. Henderson-14-M|507-Thiago Alcântara-6-M|306-Mohamed Salah-11-M|2678-Diogo Jota-20-M|2489-L. Díaz-23-M|51617-D. Núñez-27-F,302-Roberto Firmino-9-F|284-J. Gomez-2-D|1145-I. Konaté-5-D|299-Fabinho-3-M|19035-H. Elliott-19-M|127472-N. Phillips-47-D|153066-Fábio Carvalho-28-M|281-C. Kelleher-62-G|296-J. Milner-7-M
39,868041,20,F. Lampard,4-3-3,2932,2932-J. Pickford-1-G|18758-S. Coleman-23-D|18741-C. Coady-30-D|2936-J. Tarkowski-2-D|2165-V. Mykolenko-19-D|1455-A. Iwobi-17-M|2990-I. Gueye-27-M|162714-A. Onana-8-M|138787-A. Gordon-10-F|19364-N. Maupay-20-F|18781-D. Gray-11-F,18929-D. McNeil-7-M|895-J. Garner-37-M|18766-D. Calvert-Lewin-9-F|2461-S. Rondón-33-F|18745-Rúben Vinagre-29-D|2934-M. Keane-5-D|18762-T. Davies-26-M|138849-K. John-48-D|18858-A. Begović-15-G
39,868041,1993,E. ten Hag,4-2-3-1,882,882-David de Gea-1-G|886-Diogo Dalot-20-D|889-V. Lindelöf-2-D|2467-Lisandro Martínez-6-D|891-L. Shaw-23-D|747-Casemiro-18-M|174-C. Eriksen-14-M|9971-Antony-21-M|1485-Bruno Fernandes-8-M|909-M. Rashford-10-M|908-A. Martial-9-F,874-Cristiano Ronaldo-7-F|903-S. McTominay-39-M|742-R. Varane-19-D|18-J. Sancho-25-F|153430-A. Elanga-36-F|2931-T. Heaton-22-G|905-Fred-17-M|37145-T. Malacia-12-D|70078-F. Pellistri-28-M
39,868044,98,S. Cooper,4-3-3,19088,19088-D. Henderson-1-G|163-S. Aurier-24-D|18863-S. Cook-3-D|44811-S. McKenna-26-D|17365-H. Toffolo-15-D|19305-R. Yates-22-M|2807-R. Freuler-23-M|2991-C. Kouyaté-21-M|129711-B. Johnson-20-F|80-E. Dennis-25-F|18746-M. Gibbs-White-10-F,138780-N. Williams-7-D|18884-S. Surridge-16-F|20503-L. O'Brien-14-M|1746-J. Worrall-4-D|18739-W. Boly-30-D|18836-W. Hennessey-13-G|8598-T. Awoniyi-9-F|900-J. Lingard-11-M|24882-O. Mangala-5-M
39,868044,2427,S. Gerrard,4-3-3,19599,19599-E. Martínez-1-G|19298-M. Cash-2-D|19354-E. Konsa-4-D|19179-T. Mings-5-D|894-A. Young-18-D|19191-J.  McGinn-7-M|47522-Douglas Luiz-6-M|19192-J. Ramsey-41-M|19071-E. Buendía-10-F|19366-O. Watkins-11-F|147-Philippe Coutinho-23-F,18955-D. Ings-9-F|2922-L. Dendoncker-32-M|137302-C. Archer-35-F|19016-C. Chambers-16-D|766-R. Olsen-25-G|2999-J. Bednarek-20-D|1914-M. Sanson-8-M|76-M. Nakamba-19-M|284457-L. Bogarde-52-M
39,868047,90,T. Frank,4-3-3,19465,19465-David Raya-1-G|1119-K. Ajer-20-D|19789-E. Pinnock-5-D|18917-B. Mee-16-D|19346-R. Henry-3-D|15799-F. Onyeka-15-M|25073-V. Janelt-27-M|47438-M. Jensen-8-M|20589-B. Mbeumo-19-F|19974-I. Toney-17-F|20649-Y. Wissa-11-F,20110-S. Baptiste-26-M|15745-M. Rasmussen-30-D|19362-J. Dasilva-10-M|19352-Sergi Canós-7-F|2699-S. Ghoddos-14-F|278041-M. Cox-34-G|15908-M. Damsgaard-24-M|106725-K. Lewis-Potter-23-F|2731-M. Jørgensen-13-D
39,868047,2424,R. De Zerbi,4-4-2,18959,18959-Robert Sánchez-1-G|537-J. Veltman-34-D|19265-A. Webster-4-D|18963-L. Dunk-5-D|46731-P. Estupiñán-30-D|18973-S. March-7-M|6716-A. Mac Allister-10-M|116117-M. Caicedo-25-M|1946-L. Trossard-11-M|1469-D. Welbeck-18-F|18970-P. Groß-13-F,106835-K. Mitoma-22-M|295-A. Lallana-14-M|26475-D. Undav-21-F|138815-T. Lamptey-2-D|280672-E. Turns-43-D|202086-J. Sarmiento-19-F|18960-J. Steele-23-G|130423-B. Gilmour-27-M|70747-J. Enciso-20-F
39,868050,15,B. Rodgers,4-1-4-1,18146,18146-D. Ward-1-G|2920-T. Castagne-27-D|3421-D. Amartey-18-D|8694-W. Faes-3-D|19760-J. Justin-2-D|22233-B. Soumaré-42-M|18784-J. Maddison-10-M|2926-Y. Tielemans-8-M|148099-K. Dewsbury-Hall-22-M|18778-H. Barnes-7-M|1098-P. Daka-20-F,18785-N. Mendy-24-M|18788-J. Vardy-9-F|2925-D. Praet-26-M|2778-K. Ịheanachọ-14-F|18777-M. Albrighton-11-M|18776-Ç. Söyüncü-4-D|152969-L. Thomas-33-D|18906-Ayoze Pérez-17-F|17736-D. Iversen-31-G
39,868050,28,P. Vieira,4-3-3,18835,18835-Guaita-13-G|18847-J. Ward-2-D|2729-J. Andersen-16-D|67971-M. Guéhi-6-D|182201-T. Mitchell-3-D|18843-J. Schlupp-15-M|3339-C. Doucouré-28-M|19586-E. Eze-10-M|3428-J. Ayew-9-F|1135-O. Édouard-22-F|3247-W. Zaha-11-F,18853-J. Riedewald-44-M|18852-L. Milivojević-4-M|19617-M. Olise-7-M|25927-J. Mateta-14-F|328808-M. Ebiowei-23-M|106086-K. Balmer-43-M|18844-J. Tomkins-5-D|266203-J. Gordon-45-F|19143-S. Johnstone-21-G
39,868048,10,Marco Silva,4-2-3-1,1438,1438-B. Leno-17-G|19004-B. De Cordova-Reid-14-D|18814-I. Diop-31-D|19023-T. Ream-13-D|19549-A. Robinson-33-D|19480-H. Reed-6-M|41104-João Palhinha-26-M|19329-D. James-21-M|899-Andreas Pereira-18-M|19027-N. Kebano-7-M|2825-A. Mitrović-9-F,19025-T. Cairney-10-M|2294-Willian-20-F|19221-H. Wilson-8-M|104-Carlos Vinícius-30-F|19657-M. Rodák-1-G|18962-S. Duffy-5-D|946-K. Mbabu-27-D|284475-L. Harris-38-|19145-T. Adarabioyo-4-D
39,868048,18151,G. O'Neil,4-2-3-1,912,912-Neto-13-G|18815-R. Fredericks-2-D|18866-C. Mepham-6-D|6610-M. Senesi-25-D|18869-A. Smith-15-D|18872-L. Cook-4-M|2490-J. Lerma-8-M|1125-R. Christie-10-M|2734-P. Billing-29-M|19245-M. Tavernier-16-M|18883-D. Solanke-9-F,196855-J. Anthony-32-F|19824-J. Zemura-33-D|19769-J. Stacey-17-D|19804-K. Moore-21-F|18860-M. Travers-1-G|19482-J. Rothwell-14-M|19964-S. Dembélé-20-M|18878-J. Stanislas-19-M|18940-J. Stephens-3-D
39,868055,9473,S. Davis,4-2-3-1,1590,1590-José Sá-1-G|18740-Jonny Castro-19-D|18744-M. Kilman-23-D|41606-Toti-24-D|21138-R. Aït Nouri-3-D|2676-Rúben Neves-8-M|2677-João Moutinho-28-M|18753-Adama Traoré-37-M|41621-Matheus Nunes-27-M|1605-Daniel Podence-10-M|54-Diego Costa-29-F,24888-Hwang Hee-Chan-11-F|157912-B. Traoré-6-M|130-Nélson Semedo-22-D|280687-Hugo Bueno-64-D|204033-J. Hodge-59-M|195717-Y. Mosquera-14-D|19173-M. Šarkić-13-G|925-Gonçalo Guedes-17-F|158432-C. Campbell-77-M
39,868055,98,S. Cooper,4-3-3,19088,19088-D. Henderson-1-G|138780-N. Williams-7-D|18863-S. Cook-3-D|44811-S. McKenna-26-D|17365-H. Toffolo-15-D|19305-R. Yates-22-M|2807-R. Freuler-23-M|2991-C. Kouyaté-21-M|129711-B. Johnson-20-F|80-E. Dennis-25-F|18746-M. Gibbs-White-10-F,24882-O. Mangala-5-M|900-J. Lingard-11-M|8598-T. Awoniyi-9-F|18884-S. Surridge-16-F|174918-L. Badé-28-D|18836-W. Hennessey-13-G|1746-J. Worrall-4-D|18739-W. Boly-30-D|84081-G. Biancone-2-D
39,868054,2425,A. Conte,3-4-2-1,159,159-H. Lloris-1-G|30776-C. Romero-17-D|175-E. Dier-15-D|164-B. Davies-33-D|18742-M. Doherty-2-M|2735-P. Højbjerg-5-M|863-R. Bentancur-30-M|207-I. Perišić-14-M|2413-Richarlison-9-F|186-Son Heung-Min-7-F|184-H. Kane-10-F,18968-Y. Bissouma-38-M|168-D. Sánchez-6-D|19235-D. Spence-24-D|180-O. Skipp-4-M|178-Lucas Moura-27-F|2061-Bryan Gil-11-F|19032-R. Sessegnon-19-M|133-C. Lenglet-34-D|18932-F. Forster-20-G
39,868054,20,F. Lampard,5-3-2,2932,2932-J. Pickford-1-G|18758-S. Coleman-23-D|2936-J. Tarkowski-2-D|18741-C. Coady-30-D|2165-V. Mykolenko-19-D|18929-D. McNeil-7-D|1455-A. Iwobi-17-M|2990-I. Gueye-27-M|162714-A. Onana-8-M|18781-D. Gray-11-F|19364-N. Maupay-20-F,18766-D. Calvert-Lewin-9-F|895-J. Garner-37-M|2461-S. Rondón-33-F|2934-M. Keane-5-D|18762-T. Davies-26-M|18745-Rúben Vinagre-29-D|284327-R. Welch-64-D|18805-A. Doucouré-16-M|18858-A. Begović-15-G
39,868046,2427,S. Gerrard,4-3-3,19599,19599-E. Martínez-1-G|19298-M. Cash-2-D|19354-E. Konsa-4-D|19179-T. Mings-5-D|894-A. Young-18-D|19192-J. Ramsey-41-M|47522-Douglas Luiz-6-M|19191-J.  McGinn-7-M|983-L. Bailey-31-F|18955-D. Ings-9-F|19366-O. Watkins-11-F,19071-E. Buendía-10-M|147-Philippe Coutinho-23-M|2922-L. Dendoncker-32-M|1914-M. Sanson-8-M|284457-L. Bogarde-52-M|19016-C. Chambers-16-D|766-R. Olsen-25-G|2999-J. Bednarek-20-D|76-M. Nakamba-19-M
39,868046,12,G. Potter,3-4-2-1,2273,2273-Kepa-1-G|19720-T. Chalobah-14-D|259-Thiago Silva-6-D|47380-Marc Cucurella-32-D|645-R. Sterling-17-M|2292-R. Loftus-Cheek-12-M|2291-M. Kovačić-8-M|2933-B. Chilwell-21-M|19220-M. Mount-19-F|978-K. Havertz-29-F|1465-P. Aubameyang-9-F,2280-César Azpilicueta-28-D|318-K. Koulibaly-26-D|67972-C. Gallagher-23-M|2289-Jorginho-5-M|138822-A. Broja-18-F|17-C. Pulišić-10-M|2810-D. Zakaria-20-M|138935-C. Chukwuemeka-30-M|2986-É. Mendy-16-G
39,868049,1914,J. Marsch,4-2-3-1,20619,20619-I. Meslier-1-G|533-R. Kristensen-25-D|26238-R. Koch-5-D|19118-L. Cooper-6-D|64003-P. Struijk-21-D|1150-T. Adams-12-M|47341-Marc Roca-8-M|50739-B. Aaronson-7-M|19128-J. Harrison-11-M|37161-L. Sinisterra-23-M|935-Rodrigo-19-F,19134-P. Bamford-9-F|3008-M. Klich-43-M|37724-C. Summerville-10-M|19569-J. Gelhardt-30-F|19116-L. Ayling-2-D|47302-Diego Llorente-14-D|153400-S. Greenwood-42-F|39105-K. Klaesson-13-G|1564-Junior Firpo-3-D
39,868049,7248,Mikel Arteta,4-2-3-1,20355,20355-A. Ramsdale-1-G|19959-B. White-4-D|22090-W. Saliba-12-D|22224-Gabriel Magalhães-6-D|2597-T. Tomiyasu-18-D|49-T. Partey-5-M|1464-G. Xhaka-34-M|1460-B. Saka-7-M|37127-M. Ødegaard-8-M|127769-Gabriel Martinelli-11-M|643-Gabriel Jesus-9-F,41725-Fábio Vieira-21-M|1117-K. Tierney-3-D|1440-R. Holding-16-D|1468-E. Nketiah-14-F|727-R. Nelson-24-F|50999-M. Turner-30-G|190-Cédric Soares-17-D|311520-Marquinhos-27-F|1427-A. Lokonga-23-M
39,868052,1993,E. ten Hag,4-2-3-1,882,882-David de Gea-1-G|886-Diogo Dalot-20-D|742-R. Varane-19-D|2467-Lisandro Martínez-6-D|891-L. Shaw-23-D|747-Casemiro-18-M|905-Fred-17-M|9971-Antony-21-M|1485-Bruno Fernandes-8-M|18-J. Sancho-25-M|874-Cristiano Ronaldo-7-F,909-M. Rashford-10-F|889-V. Lindelöf-2-D|284295-Zidane Iqbal-55-M|37145-T. Malacia-12-D|284324-A. Garnacho-49-M|2931-T. Heaton-22-G|70078-F. Pellistri-28-M|284322-K. Mainoo-73-M|153430-A. Elanga-36-F
39,868052,5,E. Howe,4-3-3,18911,18911-N. Pope-22-G|169-K. Trippier-2-D|2806-F. Schär-5-D|38734-S. Botman-4-D|18961-D. Burn-33-D|18901-S. Longstaff-36-M|10135-Bruno Guimarães-39-M|723-Joelinton-7-M|2507-M. Almirón-24-F|2939-C. Wilson-9-F|19163-J. Murphy-23-F,18873-R. Fraser-21-M|1463-J. Willock-28-M|18941-M. Targett-13-D|18931-C. Wood-20-F|18894-J. Lascelles-6-D|138908-E. Anderson-32-M|18904-J. Shelvey-8-M|19076-J. Lewis-12-D|1972-L. Karius-18-G
39,868053,8,R. Hasenhüttl,4-3-3,105971,105971-G. Bazunu-31-G|171-K. Walker-Peters-2-D|25061-A. Bella-Kotchap-37-D|47480-M. Salisu-22-D|20600-R. Perraud-15-D|2938-J. Ward-Prowse-8-M|1456-A. Maitland-Niles-3-M|18946-M. Elyounoussi-24-M|19825-J. Aribo-7-F|19524-C. Adams-10-F|19484-A. Armstrong-9-F,1902-D. Ćaleta-Car-6-D|18945-S. Armstrong-17-M|190686-S. Mara-18-F|278085-S. Edozie-23-F|20557-I. Diallo-27-M|18935-A. McCarthy-1-G|284264-Juan Larios-28-D|2114-M. Djenepo-19-M|30476-Lyanco-4-D
39,868053,5662,D. Moyes,3-4-3,2997,2997-Ł. Fabiański-1-G|18823-B. Johnson-2-D|261-T. Kehrer-24-D|18813-A. Cresswell-3-D|1231-V. Coufal-5-M|1243-T. Souček-28-M|2937-D. Rice-41-M|2284-Emerson-33-M|19428-J. Bowen-20-F|30544-G. Scamacca-7-F|1646-Lucas Paquetá-11-F,19361-S. Benrahma-22-F|2473-M. Lanzini-10-M|18819-M. Antonio-9-F|253-A. Aréola-13-G|19733-F. Downes-12-M|19229-D. Randolph-35-G|18817-A. Ogbonna-21-D|1697-Pablo Fornals-8-M|18820-C. Coventry-32-M
39,868051,1,J. Klopp,4-2-3-1,280,280-Alisson-1-G|296-J. Milner-7-D|284-J. Gomez-2-D|290-V. van Dijk-4-D|289-A. Robertson-26-D|299-Fabinho-3-M|507-Thiago Alcântara-6-M|19035-H. Elliott-19-M|302-Roberto Firmino-9-M|2678-Diogo Jota-20-M|306-Mohamed Salah-11-F,51617-D. Núñez-27-F|153066-Fábio Carvalho-28-M|292-J. Henderson-14-M|283-T. Alexander-Arnold-66-D|1600-K. Tsimikas-21-D|127472-N. Phillips-47-D|293-C. Jones-17-M|310187-Stefan Bajčetić-43-D|281-C. Kelleher-62-G
39,868051,4,Pep Guardiola,3-4-2-1,617,617-Ederson-31-G|5-M. Akanji-25-D|567-Rúben Dias-3-D|18861-N. Aké-6-D|855-João Cancelo-7-M|44-Rodri-16-M|636-Bernardo Silva-20-M|631-P. Foden-47-M|629-K. De Bruyne-17-F|633-İ. Gündoğan-8-F|1100-E. Haaland-9-F,6009-J. Álvarez-19-F|622-Aymeric Laporte-14-D|284230-R. Lewis-82-D|19187-J. Grealish-10-M|635-R. Mahrez-26-F|152982-C. Palmer-80-M|25004-S. Ortega-18-G|23-Sergio Gómez-21-M|278128-J. Wilson-Esbrand-97-D
39,868059,2424,R. De Zerbi,3-4-2-1,18959,18959-Robert Sánchez-1-G|537-J. Veltman-34-D|18963-L. Dunk-5-D|19265-A. Webster-4-D|18973-S. March-7-M|6716-A. Mac Allister-10-M|116117-M. Caicedo-25-M|1946-L. Trossard-11-M|18970-P. Groß-13-F|295-A. Lallana-14-F|1469-D. Welbeck-18-F,138815-T. Lamptey-2-D|26475-D. Undav-21-F|70747-J. Enciso-20-F|202086-J. Sarmiento-19-F|46731-P. Estupiñán-30-D|18960-J. Steele-23-G|130423-B. Gilmour-27-M|280672-E. Turns-43-D|38695-J. van Hecke-29-D
39,868059,98,S. Cooper,4-3-3,19088,19088-D. Henderson-1-G|163-S. Aurier-24-D|18863-S. Cook-3-D|44811-S. McKenna-26-D|138780-N. Williams-7-D|19305-R. Yates-22-M|2807-R. Freuler-23-M|24882-O. Mangala-5-M|18746-M. Gibbs-White-10-F|129711-B. Johnson-20-F|900-J. Lingard-11-F,2991-C. Kouyaté-21-M|17365-H. Toffolo-15-D|8598-T. Awoniyi-9-F|84081-G. Biancone-2-D|1746-J. Worrall-4-D|18739-W. Boly-30-D|80-E. Dennis-25-F|18884-S. Surridge-16-F|18836-W. Hennessey-13-G
39,868062,28,P. Vieira,4-3-3,18835,18835-Guaita-13-G|18847-J. Ward-2-D|2729-J. Andersen-16-D|67971-M. Guéhi-6-D|182201-T. Mitchell-3-D|18843-J. Schlupp-15-M|3339-C. Doucouré-28-M|19586-E. Eze-10-M|19617-M. Olise-7-F|1135-O. Édouard-22-F|3247-W. Zaha-11-F,3428-J. Ayew-9-F|25927-J. Mateta-14-F|18853-J. Riedewald-44-M|18852-L. Milivojević-4-M|18844-J. Tomkins-5-D|106086-K. Balmer-43-M|284554-O.Goodman-63-G|328808-M. Ebiowei-23-M|19143-S. Johnstone-21-G
39,868062,9473,S. Davis,4-2-3-1,1590,1590-José Sá-1-G|130-Nélson Semedo-22-D|19495-N. Collins-4-D|18744-M. Kilman-23-D|280687-Hugo Bueno-64-D|157912-B. Traoré-6-M|2676-Rúben Neves-8-M|18753-Adama Traoré-37-M|41621-Matheus Nunes-27-M|1605-Daniel Podence-10-M|54-Diego Costa-29-F,2677-João Moutinho-28-M|204033-J. Hodge-59-M|925-Gonçalo Guedes-17-F|24888-Hwang Hee-Chan-11-F|61178-C. Ronan-25-M|195717-Y. Mosquera-14-D|19173-M. Šarkić-13-G|18740-Jonny Castro-19-D|158432-C. Campbell-77-M
39,868056,18151,G. O'Neil,3-4-2-1,912,912-Neto-13-G|18869-A. Smith-15-D|18866-C. Mepham-6-D|6610-M. Senesi-25-D|19245-M. Tavernier-16-M|18872-L. Cook-4-M|2490-J. Lerma-8-M|18815-R. Fredericks-2-M|1125-R. Christie-10-F|2734-P. Billing-29-F|18883-D. Solanke-9-F,18878-J. Stanislas-19-M|19482-J. Rothwell-14-M|19964-S. Dembélé-20-M|19804-K. Moore-21-F|19454-B. Pearson-22-M|19824-J. Zemura-33-D|196855-J. Anthony-32-F|18860-M. Travers-1-G|19769-J. Stacey-17-D
39,868056,8,R. Hasenhüttl,4-4-2,105971,105971-G. Bazunu-31-G|171-K. Walker-Peters-2-D|1902-D. Ćaleta-Car-6-D|47480-M. Salisu-22-D|20600-R. Perraud-15-D|18946-M. Elyounoussi-24-M|1456-A. Maitland-Niles-3-M|2938-J. Ward-Prowse-8-M|19825-J. Aribo-7-M|19524-C. Adams-10-F|19484-A. Armstrong-9-F,30476-Lyanco-4-D|18945-S. Armstrong-17-M|284264-Juan Larios-28-D|20557-I. Diallo-27-M|2114-M. Djenepo-19-M|190686-S. Mara-18-F|278085-S. Edozie-23-F|18935-A. McCarthy-1-G|18769-T. Walcott-32-F
39,868058,90,T. Frank,3-5-2,19465,19465-David Raya-1-G|2731-M. Jørgensen-13-D|18917-B. Mee-16-D|19789-E. Pinnock-5-D|15745-M. Rasmussen-30-M|15799-F. Onyeka-15-M|25073-V. Janelt-27-M|47438-M. Jensen-8-M|19346-R. Henry-3-M|20589-B. Mbeumo-19-F|19974-I. Toney-17-F,20110-S. Baptiste-26-M|20649-Y. Wissa-11-M|19362-J. Dasilva-10-M|2699-S. Ghoddos-14-F|19352-Sergi Canós-7-F|15908-M. Damsgaard-24-M|106725-K. Lewis-Potter-23-F|1119-K. Ajer-20-D|278041-M. Cox-34-G
39,868058,12,G. Potter,3-5-1-1,2273,2273-Kepa-1-G|2280-César Azpilicueta-28-D|19720-T. Chalobah-14-D|318-K. Koulibaly-26-D|2292-R. Loftus-Cheek-12-M|67972-C. Gallagher-23-M|2289-Jorginho-5-M|19220-M. Mount-19-M|47380-Marc Cucurella-32-M|978-K. Havertz-29-F|138822-A. Broja-18-F,2291-M. Kovačić-8-M|17-C. Pulišić-10-M|645-R. Sterling-17-F|138935-C. Chukwuemeka-30-M|1465-P. Aubameyang-9-F|2986-É. Mendy-16-G|259-Thiago Silva-6-D|548-H. Ziyech-22-M|2810-D. Zakaria-20-M
39,868063,5,E. Howe,4-3-3,18911,18911-N. Pope-22-G|169-K. Trippier-2-D|2806-F. Schär-5-D|38734-S. Botman-4-D|18961-D. Burn-33-D|18901-S. Longstaff-36-M|10135-Bruno Guimarães-39-M|723-Joelinton-7-M|2507-M. Almirón-24-F|2939-C. Wilson-9-F|19163-J. Murphy-23-F,1463-J. Willock-28-M|138908-E. Anderson-32-M|18873-R. Fraser-21-M|18931-C. Wood-20-F|18941-M. Targett-13-D|1972-L. Karius-18-G|18904-J. Shelvey-8-M|19076-J. Lewis-12-D|18894-J. Lascelles-6-D
39,868063,20,F. Lampard,4-3-3,2932,2932-J. Pickford-1-G|18758-S. Coleman-23-D|18741-C. Coady-30-D|2936-J. Tarkowski-2-D|2165-V. Mykolenko-19-D|1455-A. Iwobi-17-M|2990-I. Gueye-27-M|162714-A. Onana-8-M|138787-A. Gordon-10-F|18766-D. Calvert-Lewin-9-F|18781-D. Gray-11-F,19364-N. Maupay-20-F|895-J. Garner-37-M|18929-D. McNeil-7-M|18858-A. Begović-15-G|18762-T. Davies-26-M|18745-Rúben Vinagre-29-D|18805-A. Doucouré-16-M|2934-M. Keane-5-D|19150-M. Holgate-4-D
39,868064,1,J. Klopp,4-4-2,280,280-Alisson-1-G|283-T. Alexander-Arnold-66-D|284-J. Gomez-2-D|290-V. van Dijk-4-D|1600-K. Tsimikas-21-D|306-Mohamed Salah-11-M|292-J. Henderson-14-M|507-Thiago Alcântara-6-M|153066-Fábio Carvalho-28-M|302-Roberto Firmino-9-F|51617-D. Núñez-27-F,19035-H. Elliott-19-M|299-Fabinho-3-M|293-C. Jones-17-M|296-J. Milner-7-M|289-A. Robertson-26-D|297-A. Oxlade-Chamberlain-15-M|334729-B. Clark-42-M|281-C. Kelleher-62-G|127472-N. Phillips-47-D
39,868064,5662,D. Moyes,4-4-2,2997,2997-Ł. Fabiański-1-G|18823-B. Johnson-2-D|2726-K. Zouma-4-D|261-T. Kehrer-24-D|18813-A. Cresswell-3-D|19733-F. Downes-12-M|2937-D. Rice-41-M|1243-T. Souček-28-M|1697-Pablo Fornals-8-M|19428-J. Bowen-20-F|30544-G. Scamacca-7-F,19361-S. Benrahma-22-F|18819-M. Antonio-9-F|19229-D. Randolph-35-G|18820-C. Coventry-32-M|253-A. Aréola-13-G|2284-Emerson-33-D|1231-V. Coufal-5-D|18817-A. Ogbonna-21-D|2473-M. Lanzini-10-M
39,868065,1993,E. ten Hag,4-2-3-1,882,882-David de Gea-1-G|886-Diogo Dalot-20-D|742-R. Varane-19-D|2467-Lisandro Martínez-6-D|891-L. Shaw-23-D|747-Casemiro-18-M|905-Fred-17-M|9971-Antony-21-M|1485-Bruno Fernandes-8-M|18-J. Sancho-25-M|909-M. Rashford-10-F,903-S. McTominay-39-M|174-C. Eriksen-14-M|153430-A. Elanga-36-F|70078-F. Pellistri-28-M|37145-T. Malacia-12-D|284324-A. Garnacho-49-M|874-Cristiano Ronaldo-7-F|2931-T. Heaton-22-G|889-V. Lindelöf-2-D
